ts,side,strike,spot,close,oi
2026-09-01 12:30:00,PE,24150.0,24108.4,56.25,17544085
2026-09-01 12:35:00,PE,24150.0,24111.8,54.25,17835740
2026-09-01 12:40:00,PE,24150.0,24116.5,50.1,17977115
2026-09-01 12:45:00,PE,24150.0,24109.3,55.2,18172960
2026-09-01 12:50:00,PE,24150.0,24095.1,64.0,17721340
2026-09-01 12:55:00,PE,24150.0,24094.05,64.1,15162355
2026-09-01 13:00:00,PE,24150.0,24084.15,72.0,13492115
2026-09-01 13:05:00,PE,24150.0,24075.8,77.3,11366745
2026-09-01 13:10:00,PE,24100.0,24050.75,59.3,32803030
2026-09-01 13:15:00,PE,24100.0,24050.35,56.7,25601745
2026-09-01 13:20:00,PE,24100.0,24056.9,55.25,23652980
2026-09-01 13:25:00,PE,24100.0,24051.45,59.75,22462830
2026-09-01 13:30:00,PE,24100.0,24060.6,52.55,22192755
2026-09-01 13:35:00,PE,24100.0,24038.0,70.2,21180445
2026-09-01 13:40:00,PE,24100.0,24034.9,69.6,17187950
2026-09-01 13:45:00,PE,24050.0,24019.65,41.4,32337175
2026-09-01 13:50:00,PE,24050.0,23995.0,68.0,17896515
2026-09-01 13:55:00,PE,24050.0,24001.8,61.25,16828240
2026-09-01 14:00:00,PE,24050.0,23980.45,77.9,14838850
2026-09-01 14:05:00,PE,24000.0,23957.85,58.75,24158615
2026-09-01 14:10:00,PE,24000.0,23965.05,52.4,21057790
2026-09-01 14:15:00,PE,24000.0,23967.15,50.55,21105695
2026-09-01 14:20:00,PE,24000.0,23958.05,55.2,19720285
2026-09-01 14:25:00,PE,24050.0,23982.45,70.2,9409725
2026-09-01 14:30:00,PE,24050.0,23985.6,66.9,9270040
2026-09-01 14:35:00,PE,24000.0,23966.0,47.85,20437625
2026-09-01 14:40:00,PE,24000.0,23963.7,47.2,20181330
2026-09-01 14:45:00,PE,24000.0,23970.4,39.85,20139665
2026-09-01 14:50:00,PE,24050.0,23980.85,67.45,8860215
2026-09-01 14:55:00,PE,24050.0,23980.8,69.0,8563880
2026-09-01 15:00:00,PE,24050.0,23975.85,73.7,7936565
2026-09-01 15:05:00,PE,24000.0,23970.7,43.0,22207835
2026-09-01 15:10:00,PE,24050.0,23984.45,61.75,7425340
2026-09-01 15:15:00,PE,24050.0,23980.55,69.55,6375460
2026-09-01 15:20:00,PE,24050.0,23980.55,2.35,17377165
2026-09-01 15:25:00,PE,24100.0,24055.8,44.3,9677655
2026-09-01 15:30:00,PE,24100.0,24055.8,44.15,7688460
2026-09-01 15:35:00,PE,24100.0,24055.8,44.15,7465705
2026-09-02 09:15:00,PE,23850.0,23824.35,126.4,2866565
2026-09-02 09:20:00,PE,23850.0,23804.6,135.3,2860975
2026-09-02 09:25:00,PE,23850.0,23821.7,127.85,3545685
2026-09-02 09:30:00,PE,23900.0,23843.25,142.85,5561205
2026-09-02 09:35:00,PE,23900.0,23827.85,152.95,5766605
2026-09-02 09:40:00,PE,23900.0,23841.6,148.65,5919225
2026-09-02 09:45:00,PE,23900.0,23835.35,149.9,6043050
2026-09-02 09:50:00,PE,23900.0,23830.7,153.75,6212440
2026-09-02 09:55:00,PE,23900.0,23851.0,143.2,6331520
2026-09-02 10:00:00,PE,23900.0,23853.55,143.0,6541925
2026-09-02 10:05:00,PE,23900.0,23848.25,145.4,6660810
2026-09-02 10:10:00,PE,23900.0,23848.05,141.55,6668935
2026-09-02 10:15:00,PE,23900.0,23856.15,138.3,6890780
2026-09-02 10:20:00,PE,23950.0,23876.1,153.0,1699620
2026-09-02 10:25:00,PE,23950.0,23882.75,149.45,1722760
2026-09-02 10:30:00,PE,23950.0,23881.1,151.6,1832415
2026-09-02 10:35:00,PE,23900.0,23864.4,134.0,8533915
