,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
246,246,68.59219663441255,76.38933636755546,215.7073344028977,240.22761965877726
247,247,68.48687843368212,76.3149780895653,215.3761318833931,239.99377926988382
248,248,68.38810717216722,76.24528025020606,215.0655180441754,239.77459493289643
249,249,68.26576860837429,76.1590034141824,214.68079023568862,239.50327330693108
250,250,68.1360544835745,76.067587251502,214.2728679140855,239.21578963180946
251,251,67.98438095328915,75.96077659637326,213.79588810409768,238.87989367229602
252,252,67.82143145539074,75.84612345413258,213.28344786222442,238.51933482001914
253,253,67.62930106274312,75.71106960077422,212.67924014051096,238.09462022946536
254,254,67.4540448392427,75.58800160787814,212.12809796015063,237.70759852728224
255,255,67.26083207229146,75.45246263030434,211.52048640990688,237.28135832803673
256,256,67.06519644523475,75.31537269275506,210.90525549885206,236.85024070164218
257,257,66.85219439430502,75.16628445699735,210.23541101386945,236.38139107290772
258,258,66.63866525180696,75.01700733142238,209.56390894212382,235.9119474273466
259,259,66.42192922816841,74.86567374430993,208.8823219362821,235.4360366636829
260,260,66.2164904542679,74.72240184488822,208.23626228991634,234.98547813027108
261,261,66.01241338709092,74.58024775837997,207.594484910951,234.53843487200356
262,262,65.81491972305493,74.44283996695474,206.97341088327812,234.1063176652533
263,263,65.65706887564585,74.3331280843127,206.4770047729835,233.7612979849073
264,264,65.49716442549041,74.22209273468012,205.9741405348541,233.41211629268946
265,265,65.3147861425487,74.09558007637789,205.4006010479061,233.01426187732432
266,266,65.13222370463008,73.96907716805428,204.82648243416043,232.61643812349212
267,267,64.9611896915145,73.85068808197099,204.28861817449797,232.24413055157493
268,268,64.7889470738669,73.73158564544379,203.74695312006952,231.86957964979956
269,269,64.61350825622083,73.61040085652455,203.19523672138166,231.48848020889272
270,270,64.47012442439717,73.5114543167589,202.74432618524588,231.1773151582238
271,271,64.34042970449086,73.42202921793746,202.33646488775412,230.89609293992544
272,272,64.19240113779665,73.32005006141907,201.8709476845761,230.5753909782361
273,273,64.0182690291629,73.20020728694297,201.32334059761342,230.1985118768498
274,274,63.85318104674719,73.08670879630822,200.8041752934514,229.84158414928243
